tanggal,komoditas,provinsi,harga
12/16/2024,Daging Sapi Murni,Lampung,133368
12/17/2024,Daging Sapi Murni,Lampung,133684
12/18/2024,Daging Sapi Murni,Lampung,133789
12/19/2024,Daging Sapi Murni,Lampung,132833
12/20/2024,Daging Sapi Murni,Lampung,133895
12/21/2024,Daging Sapi Murni,Lampung,133556
12/22/2024,Daging Sapi Murni,Lampung,133579
12/23/2024,Daging Sapi Murni,Lampung,133474
12/24/2024,Daging Sapi Murni,Lampung,140000
12/25/2024,Daging Sapi Murni,Lampung,#DIV/0!
12/26/2024,Daging Sapi Murni,Lampung,#DIV/0!
12/27/2024,Daging Sapi Murni,Lampung,#DIV/0!
12/28/2024,Daging Sapi Murni,Lampung,130000
12/29/2024,Daging Sapi Murni,Lampung,#DIV/0!
12/30/2024,Daging Sapi Murni,Lampung,140000
12/31/2024,Daging Sapi Murni,Lampung,139286
1/1/2025,Daging Sapi Murni,Lampung,138000
1/2/2025,Daging Sapi Murni,Lampung,135143
1/3/2025,Daging Sapi Murni,Lampung,133929
1/4/2025,Daging Sapi Murni,Lampung,135000
1/5/2025,Daging Sapi Murni,Lampung,135000
1/6/2025,Daging Sapi Murni,Lampung,133810
1/7/2025,Daging Sapi Murni,Lampung,131053
1/8/2025,Daging Sapi Murni,Lampung,134524
1/9/2025,Daging Sapi Murni,Lampung,134115
1/10/2025,Daging Sapi Murni,Lampung,133769
1/11/2025,Daging Sapi Murni,Lampung,134115
1/12/2025,Daging Sapi Murni,Lampung,134336
1/13/2025,Daging Sapi Murni,Lampung,134556
1/14/2025,Daging Sapi Murni,Lampung,135714
1/15/2025,Daging Sapi Murni,Lampung,133764
1/16/2025,Daging Sapi Murni,Lampung,132955
1/17/2025,Daging Sapi Murni,Lampung,133458
1/18/2025,Daging Sapi Murni,Lampung,132938
1/19/2025,Daging Sapi Murni,Lampung,133185
1/20/2025,Daging Sapi Murni,Lampung,133232
1/21/2025,Daging Sapi Murni,Lampung,133907
1/22/2025,Daging Sapi Murni,Lampung,133911
1/23/2025,Daging Sapi Murni,Lampung,132914
1/24/2025,Daging Sapi Murni,Lampung,133283
1/25/2025,Daging Sapi Murni,Lampung,133446
1/26/2025,Daging Sapi Murni,Lampung,132978
1/27/2025,Daging Sapi Murni,Lampung,135000
1/28/2025,Daging Sapi Murni,Lampung,135000
1/29/2025,Daging Sapi Murni,Lampung,133810
1/30/2025,Daging Sapi Murni,Lampung,132952
1/31/2025,Daging Sapi Murni,Lampung,133229
2/1/2025,Daging Sapi Murni,Lampung,132933
2/2/2025,Daging Sapi Murni,Lampung,134285
2/3/2025,Daging Sapi Murni,Lampung,132793
2/4/2025,Daging Sapi Murni,Lampung,133113
2/5/2025,Daging Sapi Murni,Lampung,132847
2/6/2025,Daging Sapi Murni,Lampung,133764
2/7/2025,Daging Sapi Murni,Lampung,132947
2/8/2025,Daging Sapi Murni,Lampung,133393
2/9/2025,Daging Sapi Murni,Lampung,132979
2/10/2025,Daging Sapi Murni,Lampung,133916
2/11/2025,Daging Sapi Murni,Lampung,134122
2/12/2025,Daging Sapi Murni,Lampung,132550
2/13/2025,Daging Sapi Murni,Lampung,133979
2/14/2025,Daging Sapi Murni,Lampung,133221
2/15/2025,Daging Sapi Murni,Lampung,133174
2/16/2025,Daging Sapi Murni,Lampung,132904
2/17/2025,Daging Sapi Murni,Lampung,134245
2/18/2025,Daging Sapi Murni,Lampung,133103
2/19/2025,Daging Sapi Murni,Lampung,133071
2/20/2025,Daging Sapi Murni,Lampung,133103
2/21/2025,Daging Sapi Murni,Lampung,133200
2/22/2025,Daging Sapi Murni,Lampung,134393
2/23/2025,Daging Sapi Murni,Lampung,132414
2/24/2025,Daging Sapi Murni,Lampung,133237
2/25/2025,Daging Sapi Murni,Lampung,135043
2/26/2025,Daging Sapi Murni,Lampung,134310
2/27/2025,Daging Sapi Murni,Lampung,133522
2/28/2025,Daging Sapi Murni,Lampung,135550
3/1/2025,Daging Sapi Murni,Lampung,135826
3/2/2025,Daging Sapi Murni,Lampung,135204
3/3/2025,Daging Sapi Murni,Lampung,136321
3/4/2025,Daging Sapi Murni,Lampung,135143
3/5/2025,Daging Sapi Murni,Lampung,134876
3/6/2025,Daging Sapi Murni,Lampung,134654
3/7/2025,Daging Sapi Murni,Lampung,134846
3/8/2025,Daging Sapi Murni,Lampung,135000
3/9/2025,Daging Sapi Murni,Lampung,136077
3/10/2025,Daging Sapi Murni,Lampung,135385
3/11/2025,Daging Sapi Murni,Lampung,134815
3/12/2025,Daging Sapi Murni,Lampung,133833
3/13/2025,Daging Sapi Murni,Lampung,134786
3/14/2025,Daging Sapi Murni,Lampung,133400
3/15/2025,Daging Sapi Murni,Lampung,134407
3/16/2025,Daging Sapi Murni,Lampung,135345
3/17/2025,Daging Sapi Murni,Lampung,135074
3/18/2025,Daging Sapi Murni,Lampung,134452
3/19/2025,Daging Sapi Murni,Lampung,130879
3/20/2025,Daging Sapi Murni,Lampung,135793
3/21/2025,Daging Sapi Murni,Lampung,135692
3/22/2025,Daging Sapi Murni,Lampung,135667
3/23/2025,Daging Sapi Murni,Lampung,136593
3/24/2025,Daging Sapi Murni,Lampung,135815
3/25/2025,Daging Sapi Murni,Lampung,137242
3/26/2025,Daging Sapi Murni,Lampung,137500
3/27/2025,Daging Sapi Murni,Lampung,138667
3/28/2025,Daging Sapi Murni,Lampung,140333
3/29/2025,Daging Sapi Murni,Lampung,145000
3/30/2025,Daging Sapi Murni,Lampung,147500
3/31/2025,Daging Sapi Murni,Lampung,#DIV/0!
4/1/2025,Daging Sapi Murni,Lampung,140000
4/2/2025,Daging Sapi Murni,Lampung,135167
4/3/2025,Daging Sapi Murni,Lampung,135529
4/4/2025,Daging Sapi Murni,Lampung,136333
4/5/2025,Daging Sapi Murni,Lampung,136960
4/6/2025,Daging Sapi Murni,Lampung,136308
4/7/2025,Daging Sapi Murni,Lampung,135731
4/8/2025,Daging Sapi Murni,Lampung,136517
4/9/2025,Daging Sapi Murni,Lampung,136444
4/10/2025,Daging Sapi Murni,Lampung,136065
4/11/2025,Daging Sapi Murni,Lampung,135615
4/12/2025,Daging Sapi Murni,Lampung,136519
4/13/2025,Daging Sapi Murni,Lampung,135714
4/14/2025,Daging Sapi Murni,Lampung,135154
4/15/2025,Daging Sapi Murni,Lampung,135276
4/16/2025,Daging Sapi Murni,Lampung,135071
4/17/2025,Daging Sapi Murni,Lampung,134552
4/18/2025,Daging Sapi Murni,Lampung,134241
4/19/2025,Daging Sapi Murni,Lampung,133731
4/20/2025,Daging Sapi Murni,Lampung,134192
4/21/2025,Daging Sapi Murni,Lampung,133643
4/22/2025,Daging Sapi Murni,Lampung,134600
4/23/2025,Daging Sapi Murni,Lampung,134233
4/24/2025,Daging Sapi Murni,Lampung,134207
4/25/2025,Daging Sapi Murni,Lampung,133692
4/26/2025,Daging Sapi Murni,Lampung,133786
4/27/2025,Daging Sapi Murni,Lampung,134000
4/28/2025,Daging Sapi Murni,Lampung,134000
4/29/2025,Daging Sapi Murni,Lampung,133000
4/30/2025,Daging Sapi Murni,Lampung,134231
5/1/2025,Daging Sapi Murni,Lampung,134167
5/2/2025,Daging Sapi Murni,Lampung,133148
5/3/2025,Daging Sapi Murni,Lampung,133741
5/4/2025,Daging Sapi Murni,Lampung,134000
5/5/2025,Daging Sapi Murni,Lampung,135036
5/6/2025,Daging Sapi Murni,Lampung,133344
5/7/2025,Daging Sapi Murni,Lampung,133828
5/8/2025,Daging Sapi Murni,Lampung,133607
5/9/2025,Daging Sapi Murni,Lampung,134367
5/10/2025,Daging Sapi Murni,Lampung,134367
5/11/2025,Daging Sapi Murni,Lampung,134517
5/12/2025,Daging Sapi Murni,Lampung,133000
5/13/2025,Daging Sapi Murni,Lampung,134000
5/14/2025,Daging Sapi Murni,Lampung,133900
5/15/2025,Daging Sapi Murni,Lampung,133655
5/16/2025,Daging Sapi Murni,Lampung,133704
5/17/2025,Daging Sapi Murni,Lampung,133310
5/18/2025,Daging Sapi Murni,Lampung,133828
5/19/2025,Daging Sapi Murni,Lampung,133867
5/20/2025,Daging Sapi Murni,Lampung,134033
5/21/2025,Daging Sapi Murni,Lampung,133655
5/22/2025,Daging Sapi Murni,Lampung,134500
5/23/2025,Daging Sapi Murni,Lampung,133679
5/24/2025,Daging Sapi Murni,Lampung,132538
5/25/2025,Daging Sapi Murni,Lampung,133926
5/26/2025,Daging Sapi Murni,Lampung,133700
5/27/2025,Daging Sapi Murni,Lampung,134000
5/28/2025,Daging Sapi Murni,Lampung,133500
5/29/2025,Daging Sapi Murni,Lampung,132889
5/30/2025,Daging Sapi Murni,Lampung,133240
5/31/2025,Daging Sapi Murni,Lampung,132346
6/1/2025,Daging Sapi Murni,Lampung,133786
6/2/2025,Daging Sapi Murni,Lampung,134571
6/3/2025,Daging Sapi Murni,Lampung,133519
6/4/2025,Daging Sapi Murni,Lampung,133889
6/5/2025,Daging Sapi Murni,Lampung,135000
6/6/2025,Daging Sapi Murni,Lampung,135000
6/7/2025,Daging Sapi Murni,Lampung,133478
6/8/2025,Daging Sapi Murni,Lampung,134038
6/9/2025,Daging Sapi Murni,Lampung,133556
6/10/2025,Daging Sapi Murni,Lampung,135115
6/11/2025,Daging Sapi Murni,Lampung,133241
6/12/2025,Daging Sapi Murni,Lampung,133414
6/13/2025,Daging Sapi Murni,Lampung,133931
6/14/2025,Daging Sapi Murni,Lampung,134071
6/15/2025,Daging Sapi Murni,Lampung,133111
6/16/2025,Daging Sapi Murni,Lampung,133714
6/17/2025,Daging Sapi Murni,Lampung,133296
6/18/2025,Daging Sapi Murni,Lampung,133893
6/19/2025,Daging Sapi Murni,Lampung,133667
6/20/2025,Daging Sapi Murni,Lampung,133714
6/21/2025,Daging Sapi Murni,Lampung,133586
6/22/2025,Daging Sapi Murni,Lampung,133357
6/23/2025,Daging Sapi Murni,Lampung,133111
6/24/2025,Daging Sapi Murni,Lampung,134071
6/25/2025,Daging Sapi Murni,Lampung,133296
6/26/2025,Daging Sapi Murni,Lampung,134037
6/27/2025,Daging Sapi Murni,Lampung,133286
6/28/2025,Daging Sapi Murni,Lampung,132833
6/29/2025,Daging Sapi Murni,Lampung,134607
6/30/2025,Daging Sapi Murni,Lampung,133852
7/1/2025,Daging Sapi Murni,Lampung,134103
7/2/2025,Daging Sapi Murni,Lampung,134321
7/3/2025,Daging Sapi Murni,Lampung,134103
7/4/2025,Daging Sapi Murni,Lampung,134640
7/5/2025,Daging Sapi Murni,Lampung,133893
7/6/2025,Daging Sapi Murni,Lampung,134462
7/7/2025,Daging Sapi Murni,Lampung,133304
7/8/2025,Daging Sapi Murni,Lampung,133556
7/9/2025,Daging Sapi Murni,Lampung,133111
7/10/2025,Daging Sapi Murni,Lampung,133640
7/11/2025,Daging Sapi Murni,Lampung,133964
7/12/2025,Daging Sapi Murni,Lampung,133214
7/13/2025,Daging Sapi Murni,Lampung,133929
7/14/2025,Daging Sapi Murni,Lampung,133462
7/15/2025,Daging Sapi Murni,Lampung,133750
7/16/2025,Daging Sapi Murni,Lampung,132885
7/17/2025,Daging Sapi Murni,Lampung,132963
7/18/2025,Daging Sapi Murni,Lampung,133750
7/19/2025,Daging Sapi Murni,Lampung,133148
7/20/2025,Daging Sapi Murni,Lampung,134792
7/21/2025,Daging Sapi Murni,Lampung,133793
7/22/2025,Daging Sapi Murni,Lampung,134107
7/23/2025,Daging Sapi Murni,Lampung,133333
7/24/2025,Daging Sapi Murni,Lampung,132375
7/25/2025,Daging Sapi Murni,Lampung,133783
7/26/2025,Daging Sapi Murni,Lampung,133240
7/27/2025,Daging Sapi Murni,Lampung,133346
7/28/2025,Daging Sapi Murni,Lampung,133185
7/29/2025,Daging Sapi Murni,Lampung,133821
7/30/2025,Daging Sapi Murni,Lampung,133537
7/31/2025,Daging Sapi Murni,Lampung,133231
8/1/2025,Daging Sapi Murni,Lampung,132731
8/2/2025,Daging Sapi Murni,Lampung,132125
8/3/2025,Daging Sapi Murni,Lampung,132360
8/4/2025,Daging Sapi Murni,Lampung,132808
8/5/2025,Daging Sapi Murni,Lampung,132846
8/6/2025,Daging Sapi Murni,Lampung,132875
8/7/2025,Daging Sapi Murni,Lampung,133214
8/8/2025,Daging Sapi Murni,Lampung,134125
8/9/2025,Daging Sapi Murni,Lampung,133640
8/10/2025,Daging Sapi Murni,Lampung,134000
8/11/2025,Daging Sapi Murni,Lampung,133269
8/12/2025,Daging Sapi Murni,Lampung,132885
8/13/2025,Daging Sapi Murni,Lampung,133269
8/14/2025,Daging Sapi Murni,Lampung,132741
8/15/2025,Daging Sapi Murni,Lampung,132840
8/16/2025,Daging Sapi Murni,Lampung,130731
8/17/2025,Daging Sapi Murni,Lampung,131250
8/18/2025,Daging Sapi Murni,Lampung,132370
8/19/2025,Daging Sapi Murni,Lampung,133393
8/20/2025,Daging Sapi Murni,Lampung,132885
8/21/2025,Daging Sapi Murni,Lampung,133214
8/22/2025,Daging Sapi Murni,Lampung,132519
8/23/2025,Daging Sapi Murni,Lampung,132321
8/24/2025,Daging Sapi Murni,Lampung,133148
8/25/2025,Daging Sapi Murni,Lampung,132500
8/26/2025,Daging Sapi Murni,Lampung,132037
8/27/2025,Daging Sapi Murni,Lampung,133500
8/28/2025,Daging Sapi Murni,Lampung,133800
8/29/2025,Daging Sapi Murni,Lampung,131840
8/30/2025,Daging Sapi Murni,Lampung,131962
8/31/2025,Daging Sapi Murni,Lampung,131577
9/1/2025,Daging Sapi Murni,Lampung,133792
9/2/2025,Daging Sapi Murni,Lampung,132240
9/3/2025,Daging Sapi Murni,Lampung,132536
9/4/2025,Daging Sapi Murni,Lampung,132630
9/5/2025,Daging Sapi Murni,Lampung,131840
9/6/2025,Daging Sapi Murni,Lampung,132538
9/7/2025,Daging Sapi Murni,Lampung,132444
9/8/2025,Daging Sapi Murni,Lampung,133115
9/9/2025,Daging Sapi Murni,Lampung,132714
9/10/2025,Daging Sapi Murni,Lampung,132125
9/11/2025,Daging Sapi Murni,Lampung,132391
9/12/2025,Daging Sapi Murni,Lampung,131577
9/13/2025,Daging Sapi Murni,Lampung,132577
9/14/2025,Daging Sapi Murni,Lampung,131692
9/15/2025,Daging Sapi Murni,Lampung,132760
9/16/2025,Daging Sapi Murni,Lampung,131704
9/17/2025,Daging Sapi Murni,Lampung,131760
9/18/2025,Daging Sapi Murni,Lampung,132037
9/19/2025,Daging Sapi Murni,Lampung,133083
9/20/2025,Daging Sapi Murni,Lampung,131692
9/21/2025,Daging Sapi Murni,Lampung,131560
9/22/2025,Daging Sapi Murni,Lampung,132038
9/23/2025,Daging Sapi Murni,Lampung,130875
9/24/2025,Daging Sapi Murni,Lampung,133000
9/25/2025,Daging Sapi Murni,Lampung,131815
9/26/2025,Daging Sapi Murni,Lampung,131704
9/27/2025,Daging Sapi Murni,Lampung,131440
9/28/2025,Daging Sapi Murni,Lampung,131045
9/29/2025,Daging Sapi Murni,Lampung,132760
9/30/2025,Daging Sapi Murni,Lampung,132464
10/1/2025,Daging Sapi Murni,Lampung,132308
10/2/2025,Daging Sapi Murni,Lampung,132077
10/3/2025,Daging Sapi Murni,Lampung,132269
10/4/2025,Daging Sapi Murni,Lampung,131815
10/5/2025,Daging Sapi Murni,Lampung,132560
10/6/2025,Daging Sapi Murni,Lampung,132654
10/7/2025,Daging Sapi Murni,Lampung,131885
10/8/2025,Daging Sapi Murni,Lampung,132407
10/9/2025,Daging Sapi Murni,Lampung,133000
10/10/2025,Daging Sapi Murni,Lampung,132000
10/11/2025,Daging Sapi Murni,Lampung,132370
10/12/2025,Daging Sapi Murni,Lampung,131920
10/13/2025,Daging Sapi Murni,Lampung,132360
10/14/2025,Daging Sapi Murni,Lampung,132560
10/15/2025,Daging Sapi Murni,Lampung,131846
10/16/2025,Daging Sapi Murni,Lampung,132160
10/17/2025,Daging Sapi Murni,Lampung,132960
10/18/2025,Daging Sapi Murni,Lampung,131130
10/19/2025,Daging Sapi Murni,Lampung,131929
10/20/2025,Daging Sapi Murni,Lampung,132231
10/21/2025,Daging Sapi Murni,Lampung,132000
10/22/2025,Daging Sapi Murni,Lampung,131929
10/23/2025,Daging Sapi Murni,Lampung,132643
10/24/2025,Daging Sapi Murni,Lampung,132370
10/25/2025,Daging Sapi Murni,Lampung,132458
10/26/2025,Daging Sapi Murni,Lampung,131357
10/27/2025,Daging Sapi Murni,Lampung,133708
10/28/2025,Daging Sapi Murni,Lampung,132000
10/29/2025,Daging Sapi Murni,Lampung,132926
10/30/2025,Daging Sapi Murni,Lampung,131571
10/31/2025,Daging Sapi Murni,Lampung,132379
11/1/2025,Daging Sapi Murni,Lampung,131750
11/2/2025,Daging Sapi Murni,Lampung,131115
11/3/2025,Daging Sapi Murni,Lampung,131929
11/4/2025,Daging Sapi Murni,Lampung,132000
11/5/2025,Daging Sapi Murni,Lampung,132556
11/6/2025,Daging Sapi Murni,Lampung,131308
11/7/2025,Daging Sapi Murni,Lampung,131320
11/8/2025,Daging Sapi Murni,Lampung,131760
11/9/2025,Daging Sapi Murni,Lampung,130391
11/10/2025,Daging Sapi Murni,Lampung,131120
11/11/2025,Daging Sapi Murni,Lampung,132048
11/12/2025,Daging Sapi Murni,Lampung,132286
11/13/2025,Daging Sapi Murni,Lampung,130917
11/14/2025,Daging Sapi Murni,Lampung,131538
11/15/2025,Daging Sapi Murni,Lampung,131565
11/16/2025,Daging Sapi Murni,Lampung,132292
11/17/2025,Daging Sapi Murni,Lampung,131240
11/18/2025,Daging Sapi Murni,Lampung,131560
11/19/2025,Daging Sapi Murni,Lampung,133000
11/20/2025,Daging Sapi Murni,Lampung,132682
11/21/2025,Daging Sapi Murni,Lampung,132160
11/22/2025,Daging Sapi Murni,Lampung,131043
11/23/2025,Daging Sapi Murni,Lampung,131500
11/24/2025,Daging Sapi Murni,Lampung,131625
11/25/2025,Daging Sapi Murni,Lampung,131360
11/26/2025,Daging Sapi Murni,Lampung,131625
11/27/2025,Daging Sapi Murni,Lampung,132250
11/28/2025,Daging Sapi Murni,Lampung,131385
11/29/2025,Daging Sapi Murni,Lampung,132423
11/30/2025,Daging Sapi Murni,Lampung,132538
12/1/2025,Daging Sapi Murni,Lampung,131040
12/2/2025,Daging Sapi Murni,Lampung,131840
12/3/2025,Daging Sapi Murni,Lampung,131560
12/4/2025,Daging Sapi Murni,Lampung,132042
12/5/2025,Daging Sapi Murni,Lampung,131360
12/6/2025,Daging Sapi Murni,Lampung,131885
12/7/2025,Daging Sapi Murni,Lampung,131640
12/8/2025,Daging Sapi Murni,Lampung,132000
12/9/2025,Daging Sapi Murni,Lampung,131708
12/10/2025,Daging Sapi Murni,Lampung,131769
12/11/2025,Daging Sapi Murni,Lampung,132923
12/12/2025,Daging Sapi Murni,Lampung,132542
12/13/2025,Daging Sapi Murni,Lampung,132538
12/14/2025,Daging Sapi Murni,Lampung,133040
12/15/2025,Daging Sapi Murni,Lampung,133040
12/16/2025,Daging Sapi Murni,Lampung,132440
12/17/2025,Daging Sapi Murni,Lampung,132346
12/18/2025,Daging Sapi Murni,Lampung,132923
12/19/2025,Daging Sapi Murni,Lampung,133196
12/20/2025,Daging Sapi Murni,Lampung,132455
12/21/2025,Daging Sapi Murni,Lampung,132160
12/22/2025,Daging Sapi Murni,Lampung,133615
12/23/2025,Daging Sapi Murni,Lampung,134545
12/24/2025,Daging Sapi Murni,Lampung,133885
12/25/2025,Daging Sapi Murni,Lampung,135750
12/26/2025,Daging Sapi Murni,Lampung,133750
12/27/2025,Daging Sapi Murni,Lampung,134609
12/28/2025,Daging Sapi Murni,Lampung,133125
12/29/2025,Daging Sapi Murni,Lampung,133960
12/30/2025,Daging Sapi Murni,Lampung,133885
12/31/2025,Daging Sapi Murni,Lampung,133808
1/1/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,134167
1/2/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135000
1/3/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135833
1/4/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133333
1/5/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133333
1/6/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/7/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
1/8/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/9/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/10/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/11/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/12/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/13/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/14/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/15/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/16/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/17/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/18/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/19/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/20/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/21/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
1/22/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/23/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/24/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131667
1/25/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/26/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/27/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
1/28/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/29/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
1/30/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131667
1/31/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/1/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/2/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/3/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/4/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
2/5/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/6/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/7/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/8/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/9/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/10/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/11/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131429
2/12/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,129286
2/13/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
2/14/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/15/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/16/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132857
2/17/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131667
2/18/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/19/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/20/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
2/21/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/22/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/23/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/24/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/25/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
2/26/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132857
2/27/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132500
2/28/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133571
3/1/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
3/2/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,131667
3/3/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
3/4/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
3/5/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
3/6/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132857
3/7/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132143
3/8/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,132857
3/9/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133571
3/10/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,134286
3/11/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,134286
3/12/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133571
3/13/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,133571
3/14/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135000
3/15/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135000
3/16/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135000
3/17/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135714
3/18/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,137143
3/19/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135714
3/20/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,138333
3/21/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135000
3/22/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,135714
3/23/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,136714
3/24/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,134167
3/25/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,136429
3/26/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,137429
3/27/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,137429
3/28/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,142000
3/29/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141000
3/30/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141000
3/31/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141714
4/1/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141714
4/2/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141714
4/3/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141714
4/4/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,142429
4/5/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,142429
4/6/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,141167
4/7/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,143143
4/8/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,142143
4/9/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,142143
4/10/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,144286
4/11/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,145000
4/12/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,145714
4/13/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,146429
4/14/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,145714
4/15/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,148333
4/16/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,147143
4/17/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,147143
4/18/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,150476
4/19/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,151429
4/20/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,152143
4/21/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,152857
4/22/2022,Daging Sapi Murni,Kepulauan Bangka Belitung,153571
